channel,published_at,title,view_count,like_count,hashtags,duration_seconds,comment_count,hashtags_clean
위도 W2RDØ,2026-06-23T10:07:06Z,귀엽기만 하면 안 되나요? (かわいいだけじゃだめですか？) | 이오몽X마젯X미녕이X위도 Cover,567938,10763,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 치지직스트리머, 한국버튜버, 버츄얼하이라이트, 버튜버클립, 스트리머, 인터넷방송, 커버, 제이팝커버, 미녕이데려오깨, 마젯, 이오몽, 치즈악부, 카와이다케쟈, 큐스토, cutiestreet, かわいいだけじゃだめですか, jpop, 歌ってみた, cover, coversong, 버블리, 아이돌",253,1154,"고래, 파도, w2rdo, かわいいだけじゃだめですか, 카와이다케쟈, 치즈악부, 버블리, jpop, 歌ってみた, 아이돌, 미녕이데려오깨, 마젯, coversong, 제이팝커버, 버츄얼하이라이트, seiren, 큐스토, chzzk, 커버, dnleh, 한국버튜버, 세이렌, 치지직버튜버, 바다, 버튜버클립, wave, 치지직스트리머, cutiestreet"
위도 W2RDØ,2026-06-22T09:00:42Z,소리나는 장난감을 찾았습니다🪀,14988,494,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 치지직스트리머, 한국버튜버, 버츄얼하이라이트, 버튜버클립, 스트리머, 인터넷방송, 노가리, 재밌는영상, 웃긴영상, 토크, 라디오, 에라이, 팔칠, 이하얀, 이무지, 흑역사",507,22,"고래, 파도, w2rdo, 라디오, 재밌는영상, 이하얀, 에라이, 버츄얼하이라이트, seiren, 노가리, chzzk, 흑역사, 토크, dnleh, 한국버튜버, 팔칠, 웃긴영상, 세이렌, 이무지, 치지직버튜버, 바다, 버튜버클립, wave, 치지직스트리머"
위도 W2RDØ,2026-06-19T09:00:05Z,기강을 다시 잡아야 할 날이 온 것 같습니다👊🏻,31875,742,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 치지직스트리머, 한국버튜버, 버츄얼하이라이트, 버튜버클립, 스트리머, 인터넷방송, 노가리, 재밌는영상, 웃긴영상, 토크, 라디오, WWE, 하우카우, 무룩, 하지유, 인팁즈, 젖소, 천사, 개구리",558,19,"천사, 고래, 파도, w2rdo, 하우카우, WWE, 라디오, 재밌는영상, 하지유, 무룩, 버츄얼하이라이트, seiren, 노가리, chzzk, 토크, dnleh, 한국버튜버, 웃긴영상, 세이렌, 인팁즈, 치지직버튜버, 개구리, 젖소, 바다, 버튜버클립, wave, 치지직스트리머"
위도 W2RDØ,2026-06-16T09:00:24Z,네 번 다시는 없을 고양이 공개합니다🐈‍⬛,29881,1454,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 치지직스트리머, 한국버튜버, 버츄얼하이라이트, 버튜버클립, 스트리머, 인터넷방송, 노가리, 재밌는영상, 웃긴영상, 토크, 라디오, 모캡, 모션캡쳐, 3d, 3d버츄얼, 고양이, 뽀삐뽀삐, 간바레, 모시모시, 챌린지, 사뿐사뿐, 앙카댄스, 버터컵",555,156,"고래, 파도, w2rdo, 모시모시, 라디오, 재밌는영상, 모션캡쳐, 3d, 사뿐사뿐, 모캡, 버츄얼하이라이트, seiren, 노가리, 간바레, 3d버츄얼, chzzk, 버터컵, 토크, dnleh, 챌린지, 한국버튜버, 뽀삐뽀삐, 웃긴영상, 세이렌, 고양이, 치지직버튜버, 앙카댄스, 바다, 버튜버클립, wave, 치지직스트리머"
위도 W2RDØ,2026-06-13T09:00:25Z,INTP 네명이 모이면 생기는 일💫,28930,671,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 치지직스트리머, 한국버튜버, 버츄얼하이라이트, 버튜버클립, 스트리머, 인터넷방송, 노가리, 재밌는영상, 웃긴영상, 토크, 라디오, 하우카우, 무룩, 하지유, wwe, intp, 인팁즈",1415,37,"고래, 파도, w2rdo, 하우카우, 라디오, 재밌는영상, 하지유, 무룩, 버츄얼하이라이트, seiren, 노가리, chzzk, 토크, dnleh, 한국버튜버, 웃긴영상, 세이렌, 인팁즈, 치지직버튜버, intp, 바다, 버튜버클립, wave, 치지직스트리머"
위도 W2RDØ,2026-06-09T09:00:05Z,억지로는 싫어요...!,47629,1051,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 치지직스트리머, 한국버튜버, 버츄얼하이라이트, 버튜버클립, 스트리머, 인터넷방송, 노가리, 재밌는영상, 웃긴영상, 토크, 라디오, 하지유, 이오몽, 희지, 유튜브공약, wwe, 저챗",663,36,"고래, 파도, w2rdo, 유튜브공약, 라디오, 재밌는영상, 하지유, 버츄얼하이라이트, seiren, 희지, 노가리, chzzk, 토크, dnleh, 한국버튜버, 웃긴영상, 세이렌, 치지직버튜버, 바다, 버튜버클립, wave, 치지직스트리머"
위도 W2RDØ,2026-06-05T09:00:33Z,치지직 최고의 어장남을 만났습니다🐠,13612,370,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 버츄얼유튜버, 한국버튜버, 스트리머, 인터넷방송, 썰, 노가리, 토크, 라디오, 레전드, 후추, 금사향, 성피아, 합방, 어장, 금휘, 테리눈나, 벚꽃여행",728,14,"고래, 파도, w2rdo, 금사향, 합방, 라디오, 금휘, 레전드, seiren, 노가리, chzzk, 테리눈나, 토크, dnleh, 한국버튜버, 어장, 세이렌, 버츄얼유튜버, 치지직버튜버, 썰, 후추, 벚꽃여행, 성피아, 바다, wave"
위도 W2RDØ,2026-06-02T09:00:17Z,요즘 연하남의 플러팅은 이렇다며?💖,34513,1064,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 이하얀, 여까, 이무지, 에라이, 연하녀, 연상녀, 연하남, 연상남, 대사, wwe, 상황극, 티키타카, 재미, 저챗",638,46,"고래, 파도, w2rdo, 이하얀, 연상남, 연상녀, 여까, 에라이, 연하남, 연하녀, seiren, chzzk, dnleh, 대사, 세이렌, 티키타카, 이무지, 치지직버튜버, 재미, 상황극, 바다, wave"
위도 W2RDØ,2026-05-29T09:00:33Z,여기 치지직에서 제일 교양 넘치는 사람이 있습니다🫖 (힌트: 썸네일),13771,491,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 치지직스트리머, 한국버튜버, 버츄얼하이라이트, 버튜버클립, 스트리머, 인터넷방송, 노가리, 재밌는영상, 웃긴영상, 토크, 라디오, 마레플로스, 베비꼬, 모아, 교양, 치지직제작지원, 아가씨, 공녀, 로판, 교양사교클럽, 로드, 모캡, 모션캡쳐, 공주, 해룡",808,98,"고래, 파도, w2rdo, 베비꼬, 해룡, 라디오, 재밌는영상, 모션캡쳐, 모캡, 버츄얼하이라이트, seiren, 교양, 로드, 노가리, chzzk, 마레플로스, 치지직제작지원, 토크, dnleh, 한국버튜버, 모아, 공녀, 웃긴영상, 세이렌, 치지직버튜버, 아가씨, 공주, 교양사교클럽, 로판, 바다, 버튜버클립, wave, 치지직스트리머"
위도 W2RDØ,2026-05-26T09:00:09Z,알파메일의 삶이란...✨,16706,520,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 여까, 이무지, 이하얀, 에라이, 저챗, 상황극, 토크, wwe, 장난, 버츄얼유튜버, 퍼리, 한국버튜버, 스트리머, 인터넷방송, 썰, 노가리, 라디오, 레전드, 웃긴영상",511,28,"고래, 파도, w2rdo, 라디오, 이하얀, 레전드, 여까, 에라이, 퍼리, seiren, 노가리, chzzk, 토크, dnleh, 한국버튜버, 웃긴영상, 세이렌, 이무지, 버츄얼유튜버, 치지직버튜버, 썰, 상황극, 장난, 바다, wave"
위도 W2RDØ,2026-05-22T09:00:05Z,[경찰과 도둑] 싹 다 잡아주마 도동놈들ㅋ🚨,6463,230,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 썰, 노가리, 토크, 라디오, 마크, minecraft, 경도, 경찰과도둑, 이오몽, 앵보, 마젯, 초깨비, 아쿠루, 모아, 부쿠키, 하지유, 희지, 하우카우, 마크컨텐츠, 삼행시, 위도경도",627,11,"고래, 파도, w2rdo, minecraft, 아쿠루, 하우카우, 부쿠키, 라디오, 하지유, 마젯, seiren, 희지, 위도경도, 노가리, chzzk, 토크, dnleh, 경도, 모아, 경찰과도둑, 삼행시, 세이렌, 치지직버튜버, 썰, 초깨비, 마크컨텐츠, 바다, wave"
위도 W2RDØ,2026-05-19T09:00:32Z,⚠️혈압주의⚠️ 나보다 더 심한 사람이 있는데? 💸,16566,511,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 세노, 하지유, 희지, 건보료, 연금, wwe, 상황극, 장난, 새배동, 버츄얼유튜버, 한국버튜버, 스트리머, 인터넷방송, 레전드, 썰, 노가리, 토크, 라디오, 웃긴영상",507,40,"고래, 파도, w2rdo, 하지유, 라디오, 레전드, seiren, 희지, 노가리, chzzk, 토크, 새배동, dnleh, 한국버튜버, 건보료, 웃긴영상, 연금, 세이렌, 버츄얼유튜버, 치지직버튜버, 썰, 상황극, 장난, 바다, wave"
위도 W2RDØ,2026-05-15T09:00:35Z,[경찰과 도둑] 죄질이 좀 많이 나쁜데? 💀,16614,462,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 하우카우, 경찰과도둑, 경도, 마크, minecraft, 합방, 이오몽, 앵보, 초깨비, 하지유, 부쿠키, 마젯, 희지, 아쿠루, 모아, wwe, 상황극",791,21,"고래, 파도, w2rdo, minecraft, 아쿠루, 하우카우, 합방, 하지유, 부쿠키, 마젯, seiren, 희지, chzzk, dnleh, 경도, 모아, 경찰과도둑, 세이렌, 치지직버튜버, 초깨비, 상황극, 바다, wave"
위도 W2RDØ,2026-05-12T09:00:16Z,내 아내임 내 여친임 내...?,4879,193,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 명조, 가챠, 히유키, 칸타렐라, 서브컬쳐게임, 서브컬쳐, 워더링웨이브, 3D, Wuthering Waves",481,20,"고래, 파도, w2rdo, 칸타렐라, 명조, 가챠, 워더링웨이브, seiren, 서브컬쳐, chzzk, dnleh, Wuthering Waves, 세이렌, 서브컬쳐게임, 치지직버튜버, 히유키, 3D, 바다, wave"
위도 W2RDØ,2026-05-08T09:01:22Z,이 인간들 밖에 보고 온 거 맞아? 🌧️,41203,1006,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 앵보, 마젯, 오몽, 세노, 아쿠루, 초깨비, 하지유, wwe, 상황극, 희지, 장난, 합방, 미츄합방",483,35,"고래, 파도, w2rdo, 아쿠루, 합방, 하지유, 마젯, 미츄합방, seiren, 희지, chzzk, dnleh, 오몽, 세이렌, 치지직버튜버, 초깨비, 상황극, 장난, 바다, wave"
위도 W2RDØ,2026-05-05T09:00:47Z,흐흐...너 얼마 안 남았다...💋,57130,1338,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 이오몽, 이무지, 마레플로스, 아무탈, 여까, 샌드박스, wwe, 머더미스터리, 머미, 추리게임, 저챗, 상황극, 디스코드, 디코",651,21,"고래, 파도, w2rdo, 샌드박스, 추리게임, 여까, seiren, chzzk, 마레플로스, dnleh, 디스코드, 아무탈, 머더미스터리, 머미, 세이렌, 이무지, 치지직버튜버, 디코, 상황극, 바다, wave"
위도 W2RDØ,2026-05-01T09:01:21Z,날 추천한 사람이 방송인에 직원이라고⁉️,23660,706,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 생일, 버튜버생일, birthday, vtuberbirthday, 버츄얼스트리머생일, 전데, 전화데이트, wwe, 저챗, qna",855,17,"고래, 파도, w2rdo, qna, 전화데이트, 버츄얼스트리머생일, seiren, chzzk, 생일, dnleh, birthday, vtuberbirthday, 세이렌, 치지직버튜버, 전데, 버튜버생일, 바다, wave"
위도 W2RDØ,2026-04-28T09:00:46Z,야이도동놈아!!!!! 💰,23528,557,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 장마군, 밍아, 이오몽, 인생게임, 닌텐도, nintendo, 스위치, switch2, 스위치2, switch, thelifeofthegame, 합방, wwe, 상황극",800,10,"고래, 파도, w2rdo, 스위치2, 닌텐도, 합방, nintendo, 인생게임, seiren, chzzk, 장마군, 스위치, dnleh, 세이렌, switch2, 치지직버튜버, thelifeofthegame, 상황극, 밍아, switch, 바다, wave"
위도 W2RDØ,2026-04-24T09:01:02Z,춤 배우다가 죽을 뻔 했습니다💃,48347,1497,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 이무지, 샌드박스, 이오몽, 모캡, 춤배우기, 댄스, challenge, Thatsnono, itzy, 캐치캐치, 최예나, 아이브, ive, bangbang, 뱅뱅, wwe, 상황극",880,72,"고래, 파도, w2rdo, 최예나, 샌드박스, 댄스, bangbang, ive, itzy, 모캡, seiren, chzzk, 춤배우기, 캐치캐치, dnleh, Thatsnono, 아이브, 세이렌, 이무지, 치지직버튜버, challenge, 상황극, 바다, 뱅뱅, wave"
위도 W2RDØ,2026-04-21T09:00:19Z,선배 눈이 돌았는데…? 👻,36863,881,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 역병, 미츄역병, wwe, 상황극, 장마군, 이오몽, 밍아, 저챗",522,24,"고래, 파도, w2rdo, seiren, chzzk, 장마군, dnleh, 역병, 미츄역병, 세이렌, 치지직버튜버, 상황극, 밍아, 바다, wave"
위도 W2RDØ,2026-04-17T09:11:12Z,얼굴에 심술 가득한 거 봐라...👺,21934,572,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 닌텐도, nintendo, 스위치, switch2, 스위치2, switch, 인생게임, thelifeofthegame, 합방, 세노, 이오몽, 희지, wwe, 상황극",765,25,"고래, 파도, w2rdo, 스위치2, 닌텐도, 합방, nintendo, 인생게임, seiren, 희지, chzzk, 스위치, dnleh, 세이렌, switch2, 치지직버튜버, thelifeofthegame, 상황극, switch, 바다, wave"
위도 W2RDØ,2026-04-14T09:01:08Z,건보료 몰랐던 여자 vs 통장 압류 당했던 여자 ☠️,25403,662,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 희지, 세노, 이오몽, 건보료, 세금, 국민연금, wwe, 저챗, 상황극",589,33,"고래, 파도, w2rdo, seiren, 희지, chzzk, dnleh, 국민연금, 건보료, 세이렌, 치지직버튜버, 세금, 상황극, 바다, wave"
위도 W2RDØ,2026-04-10T09:01:06Z,이거 나 감으려는 거지? 나 촉 되게 좋아🚨,16524,450,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 설백, 금사향, 이춘향, 고차비, 데바데, daybydaylight, steam, game, 게임, 뉴비, 픽셀, 샌드박스",536,17,"고래, 파도, w2rdo, 게임, 샌드박스, 금사향, daybydaylight, 고차비, game, steam, seiren, 데바데, chzzk, dnleh, 이춘향, 세이렌, 치지직버튜버, 설백, 바다, wave, 뉴비"
위도 W2RDØ,2026-04-07T09:01:22Z,⚠️비명주의⚠️ ㄸ...뜌땨ㅑ이...,32713,844,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 설백, 이춘향, 샌박, 픽셀, 샌드박스, 금사향, 고차비, 데바데, 공겜, 공포, 상황극, 웃긴영상",594,30,"고래, 파도, w2rdo, 공겜, 샌드박스, 샌박, 금사향, 고차비, seiren, 데바데, chzzk, dnleh, 공포, 웃긴영상, 이춘향, 세이렌, 치지직버튜버, 설백, 상황극, 바다, wave"
위도 W2RDØ,2026-04-03T09:00:32Z,몰라몰라 암튼 내 말이 다 맞음👅,12057,391,"미츄, vtuber, 버튜버, meechu, 위도, w2rdo, dnleh, scon, 스콘, 세이렌, seiren, 고래, 파도, wave, 바다, 버츄얼, 버추얼, 브이튜버, chzzk, 치지직, 치지직버튜버, 저챗, talk, 토크, 상황극, 에겐, 테토, mbti, wwe",485,24,"고래, 파도, w2rdo, 에겐, mbti, seiren, chzzk, 토크, dnleh, 세이렌, talk, 치지직버튜버, 상황극, 테토, 바다, wave"
